,job_offer,link,company,redshift,sql,kpi,py,xp,R,business,insights,tableau,looker,qlik,pbi,ab,stakeholders,quant,oper,mgmt,location,Seniority
1328,Data Analyst H/F,https://fr.linkedin.com/jobs/view/data-analyst-h-f-at-total-1909870447?refId=883471d1-9aeb-4533-b446-611ffe76bccd&position=11&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Total,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Paris,Not determined
1329,Junior Data Analyst (M/F),https://fr.linkedin.com/jobs/view/junior-data-analyst-m-f-at-voodoo-io-1927248107?refId=883471d1-9aeb-4533-b446-611ffe76bccd&position=12&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Voodoo.io,0,1,0,0,4,0,6,3,1,0,0,0,1,0,1,1,1,Paris,Junior Position
1330,Data Analyst,https://fr.linkedin.com/jobs/view/data-analyst-at-augustus-intelligence-1900121729?refId=883471d1-9aeb-4533-b446-611ffe76bccd&position=13&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Error scraping company,0,0,0,1,2,1,5,0,0,0,0,0,0,0,0,0,1,Paris,Not determined
1331,Data Analyst - Ketchapp (H/F),https://fr.linkedin.com/jobs/view/data-analyst-ketchapp-h-f-at-ubisoft-1897302821?refId=883471d1-9aeb-4533-b446-611ffe76bccd&position=14&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Ubisoft,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,Paris,Not determined
1332,Data Analyst (H/F),https://fr.linkedin.com/jobs/view/data-analyst-h-f-at-talented-international-1937439347?refId=883471d1-9aeb-4533-b446-611ffe76bccd&position=15&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Talented International,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,Paris,Not determined
1333,DATA ANALYST,https://fr.linkedin.com/jobs/view/data-analyst-at-sogia-systeme-1884098014?refId=883471d1-9aeb-4533-b446-611ffe76bccd&position=16&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Sogia Systeme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Paris,Not determined
1334,Data Analyst - Business Intelligence H/F,https://fr.linkedin.com/jobs/view/data-analyst-business-intelligence-h-f-at-ing-france-1910383470?refId=883471d1-9aeb-4533-b446-611ffe76bccd&position=17&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,ING France,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,Paris,Not determined
1335,Data Analytics Consultant,https://fr.linkedin.com/jobs/view/data-analytics-consultant-at-digital-value-s-l-1905567688?refId=883471d1-9aeb-4533-b446-611ffe76bccd&position=18&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,DIGITAL VALUE S.L,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,2,Paris,Not determined
1336,Marketing Data Analyst F/H - FR821738,https://fr.linkedin.com/jobs/view/marketing-data-analyst-f-h-fr821738-at-fyte-1910177914?refId=883471d1-9aeb-4533-b446-611ffe76bccd&position=19&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,FYTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Paris,Not determined
1337,iCloud Drive - Data Analytics Engineer,https://fr.linkedin.com/jobs/view/icloud-drive-data-analytics-engineer-at-apple-1898351919?refId=883471d1-9aeb-4533-b446-611ffe76bccd&position=20&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Apple,0,1,0,1,7,0,0,0,1,0,0,0,0,0,1,0,0,Paris,Not determined
1338,Data Analyst (H/F),https://fr.linkedin.com/jobs/view/data-analyst-h-f-at-groupm-france-1644877797?refId=883471d1-9aeb-4533-b446-611ffe76bccd&position=21&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,GroupM France,0,2,0,1,0,1,1,0,2,0,1,0,0,0,0,0,0,Paris,Not determined
1339,Stagiaire Data Analyste / Data Scientist,https://fr.linkedin.com/jobs/view/stagiaire-data-analyste-data-scientist-at-wizaly-1940733906?refId=883471d1-9aeb-4533-b446-611ffe76bccd&position=22&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Wizaly,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Paris,Not determined
1340,DATA ANALYST - H/F,https://fr.linkedin.com/jobs/view/data-analyst-h-f-at-free-groupe-iliad-1941071669?refId=883471d1-9aeb-4533-b446-611ffe76bccd&position=23&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Free - Groupe iliad,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,Paris,Not determined
1341,Junior Data & Analytics Group - PMO Analyst m/f - Paris,https://fr.linkedin.com/jobs/view/junior-data-analytics-group-pmo-analyst-m-f-paris-at-danone-1916288576?refId=883471d1-9aeb-4533-b446-611ffe76bccd&position=24&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Danone,0,0,1,0,4,0,2,0,0,0,0,0,0,2,0,0,9,Paris,Junior Position
1342,Data Analyst (F/H),https://fr.linkedin.com/jobs/view/data-analyst-f-h-at-challenge2media-c2m-group-1909888369?refId=883471d1-9aeb-4533-b446-611ffe76bccd&position=25&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Challenge2Media (C2m group),0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,Paris,Not determined
1343,Data Analyst,https://fr.linkedin.com/jobs/view/data-analyst-at-jellyfish-1941601391?refId=3fc2b792-206f-4454-946b-63b29fb0b4eb&position=1&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Jellyfish,0,2,0,2,5,1,1,2,2,0,0,0,0,0,0,0,4,Paris,Not determined
1344,Data Analyst,https://fr.linkedin.com/jobs/view/data-analyst-at-pernod-ricard-1909403846?refId=3fc2b792-206f-4454-946b-63b29fb0b4eb&position=2&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Pernod Ricard,0,1,0,0,5,0,6,0,0,0,0,1,0,2,0,0,3,Paris,Not determined
1345,Data Analyst (F/H),https://fr.linkedin.com/jobs/view/data-analyst-f-h-at-challenge2media-c2m-group-1909888369?refId=3fc2b792-206f-4454-946b-63b29fb0b4eb&position=3&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Challenge2Media (C2m group),0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,Paris,Not determined
1346,Data Analyst (H/F),https://fr.linkedin.com/jobs/view/data-analyst-h-f-at-talented-international-1937439347?refId=3fc2b792-206f-4454-946b-63b29fb0b4eb&position=4&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Talented International,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,Paris,Not determined
1347,Junior Data & Analytics Group - PMO Analyst m/f - Paris,https://fr.linkedin.com/jobs/view/junior-data-analytics-group-pmo-analyst-m-f-paris-at-danone-1916288576?refId=3fc2b792-206f-4454-946b-63b29fb0b4eb&position=5&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Danone,0,0,1,0,4,0,2,0,0,0,0,0,0,2,0,0,9,Paris,Junior Position
1348,Marketing Data Analyst F/H - FR821738,https://fr.linkedin.com/jobs/view/marketing-data-analyst-f-h-fr821738-at-fyte-1910177914?refId=3fc2b792-206f-4454-946b-63b29fb0b4eb&position=6&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,FYTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Paris,Not determined
1349,DATA ANALYST - H/F,https://fr.linkedin.com/jobs/view/data-analyst-h-f-at-free-groupe-iliad-1941071669?refId=3fc2b792-206f-4454-946b-63b29fb0b4eb&position=7&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Free - Groupe iliad,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,Paris,Not determined
1350,Data analyst / Data scientist,https://fr.linkedin.com/jobs/view/data-analyst-data-scientist-at-converteo-1942030548?refId=3fc2b792-206f-4454-946b-63b29fb0b4eb&position=8&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Converteo,0,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,Paris,Not determined
1351,Data Analyst H/F,https://fr.linkedin.com/jobs/view/data-analyst-h-f-at-total-1909870447?refId=3fc2b792-206f-4454-946b-63b29fb0b4eb&position=9&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Total,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Paris,Not determined
1352,Business & Data Analyst,https://fr.linkedin.com/jobs/view/business-data-analyst-at-comit%C3%A9o-1918002547?refId=3fc2b792-206f-4454-946b-63b29fb0b4eb&position=10&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,COMITÉO,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,Paris,Not determined
1353,Data Analyst,https://fr.linkedin.com/jobs/view/data-analyst-at-harnham-1906710931?refId=3fc2b792-206f-4454-946b-63b29fb0b4eb&position=11&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Harnham,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,Paris,Not determined
1354,Junior Data Analyst (M/F),https://fr.linkedin.com/jobs/view/junior-data-analyst-m-f-at-voodoo-io-1927248107?refId=3fc2b792-206f-4454-946b-63b29fb0b4eb&position=12&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Voodoo.io,0,1,0,0,4,0,6,3,1,0,0,0,1,0,1,1,1,Paris,Junior Position
1355,Data Analyst (H/F),https://fr.linkedin.com/jobs/view/data-analyst-h-f-at-elevate-agence-data-technologies-marketing-1930292354?refId=3fc2b792-206f-4454-946b-63b29fb0b4eb&position=13&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Elevate | Agence Data & Technologies Marketing,0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2,Paris,Not determined
1356,Data Analyst,https://fr.linkedin.com/jobs/view/data-analyst-at-sendinblue-1921859173?refId=3fc2b792-206f-4454-946b-63b29fb0b4eb&position=14&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,SendinBlue,0,1,0,0,2,0,4,0,1,0,1,0,0,0,0,1,0,Paris,Not determined
1357,DATA-ANALYST,https://fr.linkedin.com/jobs/view/data-analyst-at-ux-republic-1905101648?refId=3fc2b792-206f-4454-946b-63b29fb0b4eb&position=15&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,UX-Republic,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,3,Paris,Not determined
1358,Data Analytics Consultant,https://fr.linkedin.com/jobs/view/data-analytics-consultant-at-digital-value-s-l-1905567688?refId=3fc2b792-206f-4454-946b-63b29fb0b4eb&position=16&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,DIGITAL VALUE S.L,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,2,Paris,Not determined
1359,Data Analyst (H/F),https://fr.linkedin.com/jobs/view/data-analyst-h-f-at-groupm-france-1644877797?refId=3fc2b792-206f-4454-946b-63b29fb0b4eb&position=17&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,GroupM France,0,2,0,1,0,1,1,0,2,0,1,0,0,0,0,0,0,Paris,Not determined
1360,Data Analyst - Business Intelligence H/F,https://fr.linkedin.com/jobs/view/data-analyst-business-intelligence-h-f-at-ing-france-1910383470?refId=3fc2b792-206f-4454-946b-63b29fb0b4eb&position=18&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,ING France,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,Paris,Not determined
1361,Junior Data Analyst (H/F) Stage 6 mois,https://fr.linkedin.com/jobs/view/junior-data-analyst-h-f-stage-6-mois-at-lacoste-1930231580?refId=3fc2b792-206f-4454-946b-63b29fb0b4eb&position=19&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Lacoste,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,Paris,Junior Position
1362,iCloud Drive - Data Analytics Engineer,https://fr.linkedin.com/jobs/view/icloud-drive-data-analytics-engineer-at-apple-1898351919?refId=3fc2b792-206f-4454-946b-63b29fb0b4eb&position=20&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Apple,0,1,0,1,7,0,0,0,1,0,0,0,0,0,1,0,0,Paris,Not determined
1363,Data Analyst - Ketchapp (H/F),https://fr.linkedin.com/jobs/view/data-analyst-ketchapp-h-f-at-ubisoft-1897302821?refId=3fc2b792-206f-4454-946b-63b29fb0b4eb&position=21&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Ubisoft,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,Paris,Not determined
1364,Data Analyst (H/F) en CDI à Paris,https://www.linkedin.com/jobs/view/data-analyst-h-f-en-cdi-%C3%A0-paris-at-cleverconnect-meteojob-visiotalent-hrmatch-1940619296?refId=3fc2b792-206f-4454-946b-63b29fb0b4eb&position=22&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,"CleverConnect (Meteojob, Visiotalent, HRmatch)",0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,Paris,Not determined
1365,Product Data Analyst Confirmé.e,https://fr.linkedin.com/jobs/view/product-data-analyst-confirm%C3%A9-e-at-malt-1929145581?refId=3fc2b792-206f-4454-946b-63b29fb0b4eb&position=23&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Malt,0,2,0,3,0,0,5,0,3,1,1,0,0,0,0,0,1,Paris,Not determined
1366,Data Analyst F/H,https://fr.linkedin.com/jobs/view/data-analyst-f-h-at-livi-1938854390?refId=3fc2b792-206f-4454-946b-63b29fb0b4eb&position=24&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Livi,0,1,0,0,3,0,0,2,0,0,0,0,0,1,0,1,1,Paris,Not determined
1367,Data Analyst,https://fr.linkedin.com/jobs/view/data-analyst-at-bolden-1905321664?refId=3fc2b792-206f-4454-946b-63b29fb0b4eb&position=25&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Bolden,0,1,0,0,3,0,5,0,0,0,1,0,0,0,0,0,1,Paris,Not determined
1368,Data Analyst,https://fr.linkedin.com/jobs/view/data-analyst-at-jellyfish-1941601391?refId=b303e71d-97f0-42ec-9fdb-2486f05eeb6d&position=1&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Jellyfish,0,2,0,2,5,1,1,2,2,0,0,0,0,0,0,0,4,Paris,Not determined
1369,Data Analyst,https://fr.linkedin.com/jobs/view/data-analyst-at-pernod-ricard-1909403846?refId=b303e71d-97f0-42ec-9fdb-2486f05eeb6d&position=2&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Pernod Ricard,0,1,0,0,5,0,6,0,0,0,0,1,0,2,0,0,3,Paris,Not determined
1370,Data Analyst (F/H),https://fr.linkedin.com/jobs/view/data-analyst-f-h-at-challenge2media-c2m-group-1909888369?refId=b303e71d-97f0-42ec-9fdb-2486f05eeb6d&position=3&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Challenge2Media (C2m group),0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,Paris,Not determined
1371,Data Analyst (H/F),https://fr.linkedin.com/jobs/view/data-analyst-h-f-at-talented-international-1937439347?refId=b303e71d-97f0-42ec-9fdb-2486f05eeb6d&position=4&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Talented International,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,Paris,Not determined
1372,Junior Data & Analytics Group - PMO Analyst m/f - Paris,https://fr.linkedin.com/jobs/view/junior-data-analytics-group-pmo-analyst-m-f-paris-at-danone-1916288576?refId=b303e71d-97f0-42ec-9fdb-2486f05eeb6d&position=5&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Danone,0,0,1,0,4,0,2,0,0,0,0,0,0,2,0,0,9,Paris,Junior Position
1373,Marketing Data Analyst F/H - FR821738,https://fr.linkedin.com/jobs/view/marketing-data-analyst-f-h-fr821738-at-fyte-1910177914?refId=b303e71d-97f0-42ec-9fdb-2486f05eeb6d&position=6&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,FYTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Paris,Not determined
1374,DATA ANALYST - H/F,https://fr.linkedin.com/jobs/view/data-analyst-h-f-at-free-groupe-iliad-1941071669?refId=b303e71d-97f0-42ec-9fdb-2486f05eeb6d&position=7&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Free - Groupe iliad,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,Paris,Not determined
1375,Data analyst / Data scientist,https://fr.linkedin.com/jobs/view/data-analyst-data-scientist-at-converteo-1942030548?refId=b303e71d-97f0-42ec-9fdb-2486f05eeb6d&position=8&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Converteo,0,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,Paris,Not determined
1376,Data Analyst H/F,https://fr.linkedin.com/jobs/view/data-analyst-h-f-at-total-1909870447?refId=b303e71d-97f0-42ec-9fdb-2486f05eeb6d&position=9&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Total,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Paris,Not determined
1377,Business & Data Analyst,https://fr.linkedin.com/jobs/view/business-data-analyst-at-comit%C3%A9o-1918002547?refId=b303e71d-97f0-42ec-9fdb-2486f05eeb6d&position=10&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,COMITÉO,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,Paris,Not determined
1378,Data Analyst,https://fr.linkedin.com/jobs/view/data-analyst-at-harnham-1906710931?refId=b303e71d-97f0-42ec-9fdb-2486f05eeb6d&position=11&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Harnham,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,Paris,Not determined
1379,Junior Data Analyst (M/F),https://fr.linkedin.com/jobs/view/junior-data-analyst-m-f-at-voodoo-io-1927248107?refId=b303e71d-97f0-42ec-9fdb-2486f05eeb6d&position=12&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Voodoo.io,0,1,0,0,4,0,6,3,1,0,0,0,1,0,1,1,1,Paris,Junior Position
1380,Data Analyst (H/F),https://fr.linkedin.com/jobs/view/data-analyst-h-f-at-elevate-agence-data-technologies-marketing-1930292354?refId=b303e71d-97f0-42ec-9fdb-2486f05eeb6d&position=13&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Elevate | Agence Data & Technologies Marketing,0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2,Paris,Not determined
1381,Data Analyst,https://fr.linkedin.com/jobs/view/data-analyst-at-sendinblue-1921859173?refId=b303e71d-97f0-42ec-9fdb-2486f05eeb6d&position=14&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,SendinBlue,0,1,0,0,2,0,4,0,1,0,1,0,0,0,0,1,0,Paris,Not determined
1382,DATA-ANALYST,https://fr.linkedin.com/jobs/view/data-analyst-at-ux-republic-1905101648?refId=b303e71d-97f0-42ec-9fdb-2486f05eeb6d&position=15&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,UX-Republic,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,3,Paris,Not determined
1383,Data Analytics Consultant,https://fr.linkedin.com/jobs/view/data-analytics-consultant-at-digital-value-s-l-1905567688?refId=b303e71d-97f0-42ec-9fdb-2486f05eeb6d&position=16&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,DIGITAL VALUE S.L,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,2,Paris,Not determined
1384,Data Analyst (H/F),https://fr.linkedin.com/jobs/view/data-analyst-h-f-at-groupm-france-1644877797?refId=b303e71d-97f0-42ec-9fdb-2486f05eeb6d&position=17&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,GroupM France,0,2,0,1,0,1,1,0,2,0,1,0,0,0,0,0,0,Paris,Not determined
1385,Data Analyst - Business Intelligence H/F,https://fr.linkedin.com/jobs/view/data-analyst-business-intelligence-h-f-at-ing-france-1910383470?refId=b303e71d-97f0-42ec-9fdb-2486f05eeb6d&position=18&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,ING France,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,Paris,Not determined
1386,Junior Data Analyst (H/F) Stage 6 mois,https://fr.linkedin.com/jobs/view/junior-data-analyst-h-f-stage-6-mois-at-lacoste-1930231580?refId=b303e71d-97f0-42ec-9fdb-2486f05eeb6d&position=19&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Lacoste,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,Paris,Junior Position
1387,iCloud Drive - Data Analytics Engineer,https://fr.linkedin.com/jobs/view/icloud-drive-data-analytics-engineer-at-apple-1898351919?refId=b303e71d-97f0-42ec-9fdb-2486f05eeb6d&position=20&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Apple,0,1,0,1,7,0,0,0,1,0,0,0,0,0,1,0,0,Paris,Not determined
1388,Data Analyst - Ketchapp (H/F),https://fr.linkedin.com/jobs/view/data-analyst-ketchapp-h-f-at-ubisoft-1897302821?refId=b303e71d-97f0-42ec-9fdb-2486f05eeb6d&position=21&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Ubisoft,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,Paris,Not determined
1389,Data Analyst (H/F) en CDI à Paris,https://www.linkedin.com/jobs/view/data-analyst-h-f-en-cdi-%C3%A0-paris-at-cleverconnect-meteojob-visiotalent-hrmatch-1940619296?refId=b303e71d-97f0-42ec-9fdb-2486f05eeb6d&position=22&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,"CleverConnect (Meteojob, Visiotalent, HRmatch)",0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,Paris,Not determined
1390,Product Data Analyst Confirmé.e,https://fr.linkedin.com/jobs/view/product-data-analyst-confirm%C3%A9-e-at-malt-1929145581?refId=b303e71d-97f0-42ec-9fdb-2486f05eeb6d&position=23&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Malt,0,2,0,3,0,0,5,0,3,1,1,0,0,0,0,0,1,Paris,Not determined
1391,Data Analyst F/H,https://fr.linkedin.com/jobs/view/data-analyst-f-h-at-livi-1938854390?refId=b303e71d-97f0-42ec-9fdb-2486f05eeb6d&position=24&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Livi,0,1,0,0,3,0,0,2,0,0,0,0,0,1,0,1,1,Paris,Not determined
1392,Data Analyst,https://fr.linkedin.com/jobs/view/data-analyst-at-bolden-1905321664?refId=b303e71d-97f0-42ec-9fdb-2486f05eeb6d&position=25&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Bolden,0,1,0,0,3,0,5,0,0,0,1,0,0,0,0,0,1,Paris,Not determined
1393,Data Analyst,https://fr.linkedin.com/jobs/view/data-analyst-at-jellyfish-1941601391?refId=b3674078-b243-4b49-adbb-8bf7e103ac5e&position=1&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Jellyfish,0,2,0,2,5,1,1,2,2,0,0,0,0,0,0,0,4,Paris,Not determined
1394,Data Analyst,https://fr.linkedin.com/jobs/view/data-analyst-at-pernod-ricard-1909403846?refId=b3674078-b243-4b49-adbb-8bf7e103ac5e&position=2&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Pernod Ricard,0,1,0,0,5,0,6,0,0,0,0,1,0,2,0,0,3,Paris,Not determined
1395,Data Analyst,https://fr.linkedin.com/jobs/view/data-analyst-at-sendinblue-1921859173?refId=b3674078-b243-4b49-adbb-8bf7e103ac5e&position=3&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,SendinBlue,0,1,0,0,2,0,4,0,1,0,1,0,0,0,0,1,0,Paris,Not determined
1396,Data analyst / Data scientist,https://fr.linkedin.com/jobs/view/data-analyst-data-scientist-at-converteo-1942030548?refId=b3674078-b243-4b49-adbb-8bf7e103ac5e&position=4&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,Converteo,0,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,Paris,Not determined
